Name,Distance,Rating,Votes,Address,OriginFile 
Apna Ghar General Store Hiranandani Powai,1.14 KM,3.5,6 Votes,"Shop No 50, Galleria Mall, Powai, Mumbai - 400076, Hiranandani",Powai
Inna Medical General Store Opposite L T Gate No 7 Powai,1.48 KM,4.2,13 Votes,"Shop No 10, Tristar Co Operative Housing Society, Shristi Complex, Saki Vihar Road, Powai, Mumbai - 400076, Opposite L T Gate No 7,",Powai
In Time General Store Near S N Shetty School Powai,1.35 KM,3.5,11 Votes,"Shop No 13, Panchavati Building, Chandivali Farm Road, Powai, Mumbai - 400076, Near S N Shetty School",Powai
Shivam Grain Stores Near Ganesh Mandir Powai,0.75 KM,4.2,7 Votes,"Shop No-8, Friends Co...Op Society, Shri Ganesh Nagar,Panch kutir, Powai, Mumbai - 400076, Near Ganesh Mandir",Powai
Disha Stationery Near Iit Area Powai,0.94 KM,4.4,20 Votes,"Students' Residential Zone, Powai, Mumbai - 400076, Near Iit Area",Powai
Aaijee Super Market Near Powai Police Station Powai,0.97 KM,3.9,8 Votes,"Shop No B-3, Rambaug Road, Powai, Mumbai - 400076, Near Powai Police Station",Powai
Maharashtra Store Mhada Colony Powai,,3.5,6 Votes,"Shop No 5 Building No 11 Cost Guard Building, Powai, Mumbai - 400076, Mhada Colony",Powai
Apna Ghar General Store Powai,1.15 KM,3.5,6 Votes,"Wingc, Hiranandani Garden, Panchkutir Ganesh Nagar, Powai, Powai, Mumbai - 400076",Powai
Dhun Enterprises Hostel 16 Students Residential Zone Iit Area Powai,1.54 KM,4.2,80 Votes,"Powai, Mumbai - 400076, Hostel 16, Students Residential Zone, Iit Area",Powai
Saket General Stores Gandhi Nagar Powai,1.85 KM,4.5,6 Votes,"Shop No-17, Sun City Complex, Mercury Plaza, Adi Shankaracharya Road, Powai, Mumbai - 400076, Gandhi Nagar",Powai
Earth Nine Ridhi Sidhi Chemists Near Siddhi Vinayak Temple Prabhadevi,0.33 KM,4.1,69 Votes,"Shop No 9, Manoj Co Operative Housing Soceity, A Wing, Shankar Ghanekar Marg, Prabhadevi, Mumbai - 400025, Near Siddhi Vinayak Temple",Prabhadevi
Good Morning Store Near Dainik Samna Press Sumer Trinity Vertical Prabhadevi,0.37 KM,4.1,43 Votes,"Shop No 7 and 8, Sarvodaya Building, New Prabhadevi Road, Prabhadevi, Mumbai - 400025, Near Dainik Samna Press & Sumer Trinity Vertical",Prabhadevi
Anagha Medical General Store Near Prabhadevi Temple Near Skoda Showroom Marathi Udyog Bhavan Prabhadevi,0.57 KM,4.2,43 Votes,"Shop No 4, Krypton Tower, Prabhadevi Road, Prabhadevi, Mumbai - 400025, Near Prabhadevi Temple, Near Skoda Showroom,Marathi Udyog Bhavan",Prabhadevi
National Chemist Medical General Store Opposite Darbar Hotel Prabhadevi,0.22 KM,3.8,18 Votes,"Shop No.6, Laxmi Narayan Co Operative Housing Society, Sayani Road, Prabhadevi, Mumbai - 400025, Opposite Darbar Hotel",Prabhadevi
Manish Supermarket Near Samna Press Prabhadevi,0.37 KM,4.0,31 Votes,"Shop.no1,2,Suryoday Society, New Prabhadevi Rd, Prabhadevi, Mumbai - 400025, Near Samna Press",Prabhadevi
Shree Siddhanath Medical General Store Near Prabhadevi Road MMRDA Colony Prabhadevi,1.07 KM,4.8,30 Votes,"Shop No 8, Sukhsagar Co-operative Society, Rajabhau Desai Marg, Prabhadevi, Mumbai - 400025, Near Prabhadevi Road & MMRDA Colony",Prabhadevi
Shree Siddhivinayak Chemist General Stores Near Nagusayji Wadi Opposite Samna Press Prabhadevi,0.42 KM,3.9,16 Votes,"Shop No 38-A, New Prabhadevi Road, Prabhadevi, Mumbai - 400025, Near Nagusayji Wadi, Opposite Samna Press",Prabhadevi
Suryodaya Foods Saamna Press Prabhadevi,0.37 KM,4.7,6 Votes,"Shop.no3,4,suryodaya Building, New Prabhadevi Rd, Prabhadevi, Mumbai - 400025, Saamna Press",Prabhadevi
Sanjivani Medical General Stores Opp Samna Press Prabhadevi,0.42 KM,4.6,6 Votes,"38/D Nagusayajiwadi, New Prabhadevi Road, Prabhadevi, Mumbai - 400025, Opp Samna Press",Prabhadevi
Prabhadevi General Store Opp Marathe Udyog Bhavan Prabhadevi,0.51 KM,3.8,10 Votes,"Ground Floor, Amay Society, New Prabhadevi Road, Prabhadevi, Mumbai - 400025, Opp Marathe Udyog Bhavan",Prabhadevi
M K General Stores Near Holly Cross Church Prabhadevi,0.62 KM,5.0,6 Votes,"Shop No. 8, HCS 831, Sita Sadan Building, Tulai Pipe Road, S V Marg, Prabhadevi, Mumbai - 400013, Near Holly Cross Church",Prabhadevi
Mhatre Bakery And General Stores Beside Kismat Cinema Prabhadevi Chowk Veer Sawarkar Marg Prabhadevi,0.67 KM,4.3,5 Votes,"Irani Chawl, Prabhadevi, Mumbai - 400025, Beside Kismat Cinema, Prabhadevi Chowk, Veer Sawarkar Marg",Prabhadevi
Ravindra Store Opposite Kismat Talkies Prabhadevi,0.7 KM,3.8,5 Votes,"Century Bazaar, Svs Road, Prabhadevi, Mumbai - 400025, Opposite Kismat Talkies",Prabhadevi
Laxmi Chemist Medical General stores Near Creative Industrial Estate Santacruz East,1.32 KM,4.0,63 Votes,"Shop No 02, Golden View Apartment, Road No 2, Santacruz East, Mumbai - 400098, Near Creative Industrial Estate",Santacruz
Chheda Stores Near Girnar Tea Shop Santacruz West,1.38 KM,4.1,265 Votes,"Shop No. 6, Ground Floor, Ardeshir Mansion, 1st Hasnabad Lane, Santacruz West, Mumbai - 400054, Near Girnar Tea Shop",Santacruz
Noble Chemist And General Store Santacruz West,1.72 KM,4.0,18 Votes,"Smt B.C.J General Hospital, S.V Road, Santacruz West, Mumbai - 400054",Santacruz
City Medico Near Canara Bank Santacruz East,1.15 KM,4.4,46 Votes,"SHOP No.14 - F/3, Roy Nagar,kalina, Santacruz East, Mumbai - 400029, Near Canara Bank",Santacruz
Sadru Medical And General Stores Near Freindship Showroom Santacruz West,1.39 KM,4.1,19 Votes,"Shop No - 3, Nagree Building, Railway Station Road, Santacruz West, Mumbai - 400054, Near Freindship Showroom",Santacruz
Shivam Chemist And General Store Near Vakola Masjid Vakola santacruz East,0.39 KM,4.5,13 Votes,"Shop No- 8, Basera Apartment, Saint Anthony Street, Vakola-santacruz East, Mumbai - 400055, Near Vakola Masjid",Santacruz
Rupali Medical General Stores Near Jama Masjid Santacruz East,1.22 KM,4.1,14 Votes,"Shop No - 04, M S Naidu Chawl, Kolivery Village Road, Kalina, Santacruz East, Mumbai - 400098, Near Jama Masjid",Santacruz
Mahesh General Stores Near Podhar school Santacruz West,1.86 KM,4.3,5 Votes,"Shop No.5, Saraswati Sadan, Saraswati Road, Santacruz West, Mumbai - 400054, Near Podhar school",Santacruz
Laxmi General Stores Near Ram Krishna Mission Santacruz West,1.97 KM,3.6,37 Votes,"Shop No 11, Marble Arch Building, Central Avenue Road, Santacruz West, Mumbai - 400054, Near Ram Krishna Mission",Santacruz
Abhar Medical General Store Near Gokul Ice Cream Santacruz West,1.96 KM,4.3,34 Votes,"2 Ajay Apartment, Saraswati Road, Santacruz West, Mumbai - 400054, Near Gokul Ice Cream",Santacruz
Haria Society Store Near Vakola Masjid Santacruz East,0.04 KM,4.3,9 Votes,"Good Lock House, Vakola Market, Nehru Road, Nehru Road, Santacruz East, Mumbai - 400055, Near Vakola Masjid",Santacruz
Venus Cake Shop General Stores Opposite Bhatia Medical St Anthony Church Miranda House Santacruz East,0.29 KM,4.3,6 Votes,"Shop No 03,Rahul Agency ,St. Anthony Road, Santacruz East, Mumbai - 400055, Opposite Bhatia Medical, St. Anthony Church, Miranda House",Santacruz
Zalani Stores Near Santacruz Station Santacruz West,1.39 KM,3.6,28 Votes,"Shop No 5, Husani Chawl, 1st Hasnabad Lane, Santacruz West, Mumbai - 400054, Near Santacruz Station",Santacruz
Elite Medical General Stores Opp Right Col Hotel Santacruz East,1.39 KM,4.5,16 Votes,"8/B, Lovely Home Co-Opreative Housing Society, Kalina Road, Santacruz East, Mumbai - 400029, Opp Right Col Hotel",Santacruz
Nilesh General Stores Vakola Bridge Shivaji Nagar Santacruz East,0.5 KM,4.0,21 Votes,"Shop No 5, Prisadel Building, Santacruz East, Mumbai - 400055, Vakola Bridge, Shivaji Nagar",Santacruz
Shree rajeshwar medical general store Near Express Highway Santacruz East,0.95 KM,4.1,7 Votes,"Shop No- B-27, Hanuman Tekdi, Hanuman Mandir, Santacruz East, Mumbai - 400055, Near Express Highway",Santacruz
Dr Amar Dhandhukia Prabhat Colony Santacruz West,1.26 KM,4.6,5 Votes,"Ratanai Chawl, Yogendra Marg, Santacruz West, Mumbai - 400054, Prabhat Colony",Santacruz
Amar Deep General Stores Opposite to Sndt Collage Santacruz West,,4.0,16 Votes,"Rithu Raj Apartment, Shop No-15,, Juhu Road, Santacruz West, Mumbai - 400054, Opposite to Sndt Collage",Santacruz
Mehul Medico General Stores Opposite SVC Co Operative Bank Ltd Santacruz East,0.06 KM,3.8,14 Votes,"Shop No-6, Air View Building, Nehru Road, Santacruz East, Mumbai - 400055, Opposite SVC Co-Operative Bank Ltd",Santacruz
Surya Book General Store Near SVC Bank Vakola Pipe Line Santacruz East,0.08 KM,4.5,19 Votes,"Shop No 11, Air View Building, Nehru Road, Santacruz East, Mumbai - 400055, Near SVC Bank, Vakola Pipe Line",Santacruz
Ibrahim Valibhai Western Express Highway Santacruz East,0.11 KM,4.4,7 Votes,"Shop No. 2, Service Road, Santacruz East, Mumbai - 400055, Western Express Highway",Santacruz
Bhatia General Stores Khira Nagar Santacruz West,0.22 KM,4.8,5 Votes,"""church View Apts., Behind Vakola, Church,"", Khira Nagar-Santacruz West, Mumbai - 400054",Santacruz
Bipin Provision Store Vakola Masjid Vakola Village Santacruz East,0.25 KM,3.8,5 Votes,"147 Rita Vila, Santacruz East, Mumbai - 400055, Vakola Masjid Vakola Village",Santacruz
Vijay General Store Near Mathuradas Colony Santacruz East,0.26 KM,3.6,17 Votes,"Krishna Building, Shop No 4, St Anthony Road, Santacruz East, Mumbai - 400098, Near Mathuradas Colony",Santacruz
Kapole Stores Opposite Punjab National Bank Sion Cirlce Sion,0.2 KM,4.3,74 Votes,"Shop No 12/13, Building No 29 B, Mira Mansion, Sion, Sion, Mumbai - 400022, Opposite Punjab National Bank, Sion Cirlce",Sion
Maharashtra Medical And General Store Opposite Shiv Sena Office MHB Colony Sion Koliwada,0.69 KM,4.0,22 Votes,"Shop No 18/947, Pratiksha Nagar Road, Sion Koliwada, Mumbai - 400022, Opposite Shiv Sena Office, MHB Colony",Sion
Hardev General Stores Opposite R DEV Studio V N Purav Marg Chunabhatti Sion,,4.3,8 Votes,"Sion, Mumbai - 400022, Opposite R DEV Studio, V.N.Purav Marg,Chunabhatti",Sion
Pramanik General Stores Sion Koliwada Sion Koliwada,0.93 KM,4.0,7 Votes,"M A Road, Sion Koliwada, Mumbai - 400022, Sion Koliwada",Sion
Sion Medico Opposite Sion Hospital Gate No 7 Sion,1.17 KM,4.1,13 Votes,"Plot No 270, Shop No 5, Sion Nandadham Bldg, Sion Cemetry Road, Sulochana Shetty Marg, Sion, Mumbai - 400022, Opposite Sion Hospital Gate No 7",Sion
Kavita Medical General Store Near Gtb Station Sion Koliwada,0.69 KM,4.4,25 Votes,"8/396, Mhb Building, Flank Road, Sion Koliwada, Mumbai - 400022, Near Gtb Station",Sion
Vijay General Stores Near Sadhana School Sion,0.03 KM,3.5,12 Votes,"37, A Kailash Cottage, Swami Shri Vallabh Marg, Sion, Mumbai - 400022, Near Sadhana School",Sion
Nagrik Store Near Swami Samarth Medical Pratiksha Nagar sion,0.7 KM,4.8,5 Votes,"Shop No 1/2, Building No.T/8, Pratiksha Nagar-sion, Mumbai - 400022, Near Swami Samarth Medical",Sion
Ganesh Provision Stores Near Union Bank Opposite Murlidhar Temple Sion,0.76 KM,4.2,21 Votes,"Shop No 4/5, Plot No 192, Guru Prasad, Tamil Sangam Road, Sion, Mumbai - 400022, Near Union Bank, Opposite Murlidhar Temple",Sion
Sunny Kirana General Stores Near Hari Mandir GTB Nagar Sion Koliwada,1.12 KM,4.0,6 Votes,"Shop No-15, K Basin Road, Sion Koliwada, Mumbai - 400022, Near Hari Mandir, GTB Nagar",Sion
Shreeji Electronic Near Chunnabhatti Sion,1.44 KM,3.9,22 Votes,"Shop No 64, Ganga Vihar Apartment, Trimurti Road, Sion, Mumbai - 400022, Near Chunnabhatti",Sion
Janta Stores Near Sion Fish Market Sion,0.18 KM,3.5,21 Votes,"Shop No 5/6, Eastern Express Highway, Sion, Mumbai - 400022, Near Sion Fish Market",Sion
Premji Ratanshi Grain Provision Merchants Behind Gurukrupa Hotel Sion,0.27 KM,4.0,5 Votes,"40/9, Guru Krupa Building, Road No 24, Sion, Mumbai - 400022, Behind Gurukrupa Hotel",Sion
Guru Kripa General Stores Opposite D S High School Sion,0.39 KM,4.2,17 Votes,"10 A/2, Sindhi Colony, Road No 24, Sion, Mumbai - 400022, Opposite D S High School",Sion
Shri Swami Samarth Medical General Stores Pratiksha Nagar Sion,0.69 KM,3.8,14 Votes,"Shop No 1, Bldg No T-7, Sion, Mumbai - 400022, Pratiksha Nagar",Sion
Gupta Kirana General Store Near Rashtravadi Congress Shaka Sion,0.73 KM,4.4,12 Votes,"Shop No 17/18, L/4, D-Wing,Ashvath C.H.S Ltd, Pratiksha Nagar, Sion, Mumbai - 400022, Near Rashtravadi Congress Shaka",Sion
New Town Store Opp gtb Nagar Near Railway Station Sion,0.86 KM,4.6,5 Votes,"Plot No-230,Patel Building, GTB Nagar, KoliwadaMumbai, Station Road, Sion, Mumbai - 400022, Opp.gtb Nagar,Near Railway Station",Sion
Sachin Kirana Store Sion,0.87 KM,4.3,9 Votes,"7985, Prem Nagar, Naik Nagar, Dharavi, Mumbai, Maharashtra 400022, Prem Nagar, Naik Nagar, Dharav, Naik Nagar Road, Naik Nagar Road Prem Nagar Road, Sion, Mumbai - 400022",Sion
Ratan Supermarket Near Gaondevi Mandir Kopri Colony Thane East,0.33 KM,4.1,26 Votes,"Shop No 52, C, Sant Tukaram Road, Kopri Colony-Thane East, Thane - 400603, Near Gaondevi Mandir",Thane
Vishal Super Market Opposite Sant Tukaram Ground Kopri Thane East,0.26 KM,3.7,15 Votes,"Shop No-02, Gautam Aracade, Raut Road, Kopri-Thane East, Thane - 400603, Opposite Sant Tukaram Ground",Thane
Khushalani Stores Opposite Building No 22 Kopri Thane East,0.6 KM,4.0,20 Votes,"Sarvanand Appartment , Plot No 10, Kopri, Thane East, Thane - 400603, Opposite Building No 22 ,Kopri",Thane
New Thana Traders Near Thane Market Jambli Naka Thane West,,3.9,5 Votes,"Shop No 1, Bohri Building, Devidas Road, Thane West, Thane - 400601, Near Thane Market,Jambli Naka",Thane
Niti General Store Near Thane Bharat Sahakari Bank Thane West,0.87 KM,3.7,11 Votes,"Kaustubh Chs, Baji Prabhu Deshpande Road, Thane West, Thane - 400601, Near Thane Bharat Sahakari Bank",Thane
Krishna Medical General Store Near Bhanushali Hospital Shivaji Path Thane West,0.37 KM,4.0,27 Votes,"Shop No 3, Solanki Sadan, Station Road, Thane West, Thane - 400601, Near Bhanushali Hospital, Shivaji Path",Thane
Sharda Medical General Store Opposite Thane Janta Sahakari Bank Singh Nagar Thane West,2 KM,4.1,14 Votes,"Shop No.01 Singh Nagar, Kopat Road, Thane West, Thane - 400601, Opposite Thane Janta Sahakari Bank, Singh Nagar",Thane
Vijay Medical General Stores Lokmanya Ngr Thane West,,3.8,10 Votes,"Shop No 1 Prabhat Soc, Thane West, Thane - 400601, Lokmanya Ngr",Thane
Kanchan Medical General Stores Near Peda Maruti Mandir Thane West,1.1 KM,3.6,8 Votes,"Shop No.1, Tijadeep Apartment., T.M. ROAD, KHARKAR ALI, Thane West, Thane - 400601, Near Peda Maruti Mandir",Thane
Satguru Medical And General Store Near Prem Nagar Thane East,0.32 KM,4.3,14 Votes,"Shop No 02, Sainath Darshan, Kopri Colony Road, Thane East, Thane - 400603, Near Prem Nagar",Thane
Janata General Stores Near Jain Traders Thane West,0.39 KM,4.5,24 Votes,"Gala No4, Suryadarshan Building, Ram Maruti Nagar Road, Thane West, Thane - 400601, Near Jain Traders",Thane
Afzan Kirana General Store Noor Majjid Trombay,2.92 KM,4.6,7 Votes,"G Sector ,O Line, Shop No 03, Chita Camp, Trombay, Mumbai - 400088, Noor Majjid",Trombay
Tawakkal General Store Deonar,3.01 KM,3.8,5 Votes,"Deonar, Mumbai - 400088",Trombay
Barnam Medical General Stores C Sector C Line Near Janta Hotel Cheeta Camp,3.04 KM,4.7,9 Votes,"Shop No 20, Cheeta Camp, Mumbai - 400088, C Sector, C Line , Near Janta Hotel",Trombay
Paras General Stores Near Bank Of Baroda Chembur East,2.75 KM,4.1,122 Votes,"Shop No 12,13, Fair Lawn Society, Sion Trombay Road, Chembur East, Mumbai - 400071, Near Bank Of Baroda",Trombay
Manilal Traders Vikhroli East,0.37 KM,3.9,13 Votes,"Shop No.1, Opposite Building No.8, Tagore Nagar, Station Road, Vikhroli East, Mumbai - 400083",Vikhroli
Lata Books General Stores Near Station Vikhroli East,0.38 KM,4.1,270 Votes,"Station Road, Ganesh Marg, Vikhroli East, Mumbai - 400083, Near Station",Vikhroli
Noble Medical General Stores Hariyali Village Vikhroli East,0.62 KM,4.2,13 Votes,"Shop No 6, Shiv Shankar Chawl, Vikhroli East, Mumbai - 400083, Hariyali Village",Vikhroli
Annu Medical and General Stores Near Mahatma Phule Hospital Kannamwar Nagar No 2 Vikhroli East,1.35 KM,4.5,10 Votes,"Shop No 121-1/1, Janta Market Road, Vikhroli East, Mumbai - 400083, Near Mahatma Phule Hospital, Kannamwar Nagar No 2",Vikhroli
Shree Sagar Medical General Stores Near Shankar Mandir Park Site Vikhroli West,1.66 KM,4.2,5 Votes,"Shop No 350/2 Ground Floor, Anand Gadh, Park Site-Vikhroli West, Mumbai - 400079, Near Shankar Mandir",Vikhroli
Prajapati Provision Stores Bharat Nagar Vikhroli East,0.31 KM,4.1,5 Votes,"Shop No 12, Station Road, Vikhroli East, Mumbai - 400083, Bharat Nagar",Vikhroli
Ramji Govindji Company Near Aakershan Hotel Vikhroli West,0.39 KM,3.8,6 Votes,"Palival Bhavan, Station Road, Vikhroli West, Mumbai - 400079, Near Aakershan Hotel",Vikhroli
Variety General Store Near Railway Station Vikhroli West,0.39 KM,3.6,6 Votes,"Shop No. 7 Paras Sadan, Station Road, Vikhroli West, Mumbai - 400083, Near Railway Station",Vikhroli
Metro Chemist General Stores Near Kannamwar Nagar No 1 Vikhroli East,0.7 KM,3.9,7 Votes,"Shop No.2, Gajanan Maharaj Chowk, Vikhroli East, Mumbai - 400083, Near Kannamwar Nagar No.1",Vikhroli
Paras Grain Store Near Parksite Opposite Building No 14 and Police Chowki Vikhroli West,1.75 KM,4.1,11 Votes,"Road No 1, Vikhroli West, Mumbai - 400079, Near Parksite,Opposite Building No 14 and Police Chowki",Vikhroli
Daksh Super Market Behind Bus Depot Near Icici Bank Vikhroli East,0.19 KM,4.1,21 Votes,"Shop No.4/5,Sai Ashish Building, Station Road, Vikhroli East, Mumbai - 400083, Behind Bus Depot,Near Icici Bank",Vikhroli
Rhutu General Stores Vikhroli East,0.42 KM,4.4,10 Votes,"Shop No.1, Hariyali Village, Tagore Nagar, Vikhroli (e), Station Road, Vikhroli East, Mumbai - 400083",Vikhroli
Noble Chemist Near Dominos Pizza Vile Parle East,0.63 KM,4.0,92 Votes,"Shop No 05, Gujrati Society, Nehru Road, Vile Parle East, Mumbai - 400057, Near Dominos Pizza",VileParleEast
Ambika Medical General Store Near Buddha High School Vile Parle East,1.24 KM,4.4,37 Votes,"Shop No 4, Jeevan Dhara Society, Shahaji Raje Marg, Vile Parle East, Mumbai - 400057, Near Buddha High School",VileParleEast
Krishna Medical General Store Madarasi Ram Mandir Vile Parle East,0.81 KM,4.2,11 Votes,"Shop No 2, Sai Niwas, Subhash Road, Vile Parle East, Mumbai - 400057, Madarasi Ram Mandir",VileParleEast
Choudhary Medical Stores Near Dutt Temple Vile Parle East,0.51 KM,3.9,6 Votes,"Shop no.4, Hanuman Road, Vile Parle East, Mumbai - 400057, Near Dutt Temple",VileParleEast
Shri Laxmi Narayan Graha Vastu Bhandar Behd Shiv Leela Hotel Vile Parle East,0.79 KM,3.9,11 Votes,"Shop -2,Narayan Nagar, Hanuman Cross Road 1, Vile Parle East, Mumbai - 400057, Behd Shiv Leela Hotel",VileParleEast
New Parle General Stores Main road Vile Parle East,0.96 KM,4.6,5 Votes,"Shop no.3, Vraj Bhawan, Tejpal Scheme Road, Vile Parle East, Mumbai - 400057, Main road",VileParleEast
Shinde Brother Vile Parle East,0.99 KM,3.8,40 Votes,"Shop No 2, Akshay Apartment, Subhash Road, Vile Parle East, Mumbai - 400057",VileParleEast
Neha Provision General Stores Near Sai Mandir Vile Parle East,1.25 KM,3.8,94 Votes,"Moti Niwas ,Shop No. 1 & 2, Shradhanand Road, Vile Parle East, Mumbai - 400057, Near Sai Mandir",VileParleEast
V M Stores Vile Parle East,0.14 KM,4.2,11 Votes,"B/125, Shree Sambhaji Nagar, Vile Parle East, Mumbai - 400099",VileParleEast
Honesty General Stores Opposite P T Colony Bamanwada Vile Parle East,0.49 KM,4.8,6 Votes,"A-G Dalima Chawl, M C Chagla Road, Vile Parle East, Mumbai - 400099, Opposite P & T Colony, Bamanwada",VileParleEast
Pramanik Super Stores Near New Airport Colony Baman Wada Vile Parle East,0.5 KM,4.5,6 Votes,"Anthony Cottage, M C Chagla Road, Vile Parle East, Mumbai - 400057, Near New Airport Colony, Baman Wada",VileParleEast
Jayant General Stores Vile Parle East,0.52 KM,3.5,10 Votes,"136 B, Ambe Bhuvan, Hanuman Road, Vile Parle East, Mumbai - 400057",VileParleEast
Four Care Medical General Store Near Utkarsh Mandal Vile Parle East,0.54 KM,4.3,8 Votes,"Vishnu Krupa Building, Mahant Road, Vile Parle East, Mumbai - 400057, Near Utkarsh Mandal",VileParleEast
Daina Cold Drink PT Colony Vile Parle East,0.7 KM,4.5,34 Votes,"P. and T. Colony, Sahar Road, P&T Colony-Vile Parle East, Mumbai - 400099",VileParleEast
Ashish General Store And Organic Too Savla Niwas Vile Parle East,0.87 KM,4.9,12 Votes,"Shop No. 6 Savla Niwas Building, Malviya Road, Vile Parle East, Mumbai - 400057, Savla Niwas",VileParleEast
